-1,1e+21,0,0,0,0,3160.67,0
0,1e+21,0.0127659,31.6067,0,1.27659,3160.67,0
0.01,1e+21,0.0382977,63.2134,0,2.55318,3160.67,0
0.02,1e+21,0.0765953,94.8201,0,3.82976,3160.67,0
0.03,1e+21,0.127659,126.427,0,5.10634,3160.66,0
0.04,1e+21,0.191488,158.033,0,6.38289,3160.66,0
0.05,1e+21,0.268082,189.64,0,7.65943,3160.65,0
0.06,1e+21,0.357441,221.246,0,8.93594,3160.64,0
0.07,1e+21,0.459566,252.852,0,10.2124,3160.63,0
0.08,1e+21,0.574454,284.459,0,11.4889,3160.61,0
0.09,1e+21,0.702107,316.064,0,12.7653,3160.6,0
0.1,1e+21,0.842523,347.67,0,14.0416,3160.58,0
0.11,1e+21,0.995703,379.276,0,15.3179,3160.56,0
0.12,1e+21,1.16164,410.881,0,16.5942,3160.54,0
0.13,1e+21,1.34035,442.486,0,17.8704,3160.52,0
0.14,1e+21,1.53181,474.091,0,19.1465,3160.49,0
0.15,1e+21,1.73604,505.696,0,20.4226,3160.47,0
0.16,1e+21,1.95303,537.301,0,21.6986,3160.44,0
0.17,1e+21,2.18277,568.905,0,22.9745,3160.41,0
0.18,1e+21,2.42527,600.508,0,24.2504,3160.38,0
0.19,1e+21,2.68054,632.112,0,25.5261,3160.35,0
0.2,1e+21,2.94855,663.715,0,26.8018,3160.32,0
0.21,1e+21,3.22933,695.318,0,28.0773,3160.28,0
0.22,1e+21,3.52285,726.92,0,29.3528,3160.24,0
0.23,1e+21,3.82914,758.522,0,30.6281,3160.2,0
0.24,1e+21,4.14817,790.124,0,31.9033,3160.16,0
0.25,1e+21,4.47995,821.725,0,33.1785,3160.12,0
0.26,1e+21,4.82449,853.326,0,34.4535,3160.08,0
0.27,1e+21,5.18177,884.926,0,35.7283,3160.03,0
0.28,1e+21,5.5518,916.526,0,37.0031,3159.98,0
0.29,1e+21,5.93458,948.125,0,38.2777,3159.93,0
0.3,1e+21,6.3301,979.724,0,39.5522,3159.88,0
0.31,1e+21,6.73837,1011.32,0,40.8265,3159.83,0
0.32,1e+21,7.15937,1042.92,0,42.1007,3159.78,0
0.33,1e+21,7.59312,1074.52,0,43.3747,3159.72,0
0.34,1e+21,8.03961,1106.11,0,44.6486,3159.66,0
0.35,1e+21,8.49883,1137.71,0,45.9222,3159.6,0
0.36,1e+21,8.97079,1169.31,0,47.1958,3159.54,0
0.37,1e+21,9.45548,1200.9,0,48.4691,3159.48,0
0.38,1e+21,9.9529,1232.49,0,49.7423,3159.41,0
0.39,1e+21,10.4631,1264.09,0,51.0153,3159.35,0
0.4,1e+21,10.9859,1295.68,0,52.2881,3159.28,0
0.41,1e+21,11.5215,1327.27,0,53.5607,3159.21,0
0.42,1e+21,12.0699,1358.86,0,54.8332,3159.14,0
0.43,1e+21,12.6309,1390.45,0,56.1054,3159.07,0
0.44,1e+21,13.2047,1422.04,0,57.3774,3158.99,0
0.45,1e+21,13.7912,1453.63,0,58.6492,3158.91,0
0.46,1e+21,14.3904,1485.22,0,59.9208,3158.84,0
0.47,1e+21,15.0023,1516.81,0,61.1921,3158.76,0
0.48,1e+21,15.627,1548.4,0,62.4633,3158.68,0
0.49,1e+21,16.2643,1579.98,0,63.7342,3158.59,0
0.5,1e+21,16.9143,1611.57,0,65.0049,3158.51,0
0.51,1e+21,17.5771,1643.15,0,66.2753,3158.42,0
0.52,1e+21,18.2526,1674.74,0,67.5455,3158.33,0
0.53,1e+21,18.9407,1706.32,0,68.8155,3158.24,0
0.54,1e+21,19.6416,1737.9,0,70.0851,3158.15,0
0.55,1e+21,20.3551,1769.48,0,71.3546,3158.06,0
0.56,1e+21,21.0813,1801.06,0,72.6238,3157.96,0
0.57,1e+21,21.8203,1832.64,0,73.8927,3157.87,0
0.58,1e+21,22.5719,1864.22,0,75.1613,3157.77,0
0.59,1e+21,23.3362,1895.79,0,76.4296,3157.67,0
0.6,1e+21,24.1132,1927.37,0,77.6977,3157.57,0
0.61,1e+21,24.9028,1958.94,0,78.9655,3157.46,0
0.62,1e+21,25.7051,1990.52,0,80.233,3157.36,0
0.63,1e+21,26.5201,2022.09,0,81.5002,3157.25,0
0.64,1e+21,27.3478,2053.66,0,82.7671,3157.15,0
0.65,1e+21,28.1882,2085.23,0,84.0337,3157.04,0
0.66,1e+21,29.0412,2116.8,0,85.3,3156.92,0
0.67,1e+21,29.9068,2148.37,0,86.566,3156.81,0
0.68,1e+21,30.7851,2179.93,0,87.8317,3156.7,0
0.69,1e+21,31.6761,2211.5,0,89.097,3156.58,0
0.7,1e+21,32.5797,2243.07,0,90.362,3156.46,0
0.71,1e+21,33.496,2274.63,0,91.6267,3156.34,0
0.72,1e+21,34.4249,2306.19,0,92.891,3156.22,0
0.73,1e+21,35.3664,2337.75,0,94.155,3156.1,0
0.74,1e+21,36.3206,2369.31,0,95.4187,3155.97,0
0.75,1e+21,37.2875,2400.87,0,96.682,3155.85,0
0.76,1e+21,38.2669,2432.43,0,97.9449,3155.72,0
0.77,1e+21,39.259,2463.98,0,99.2075,3155.59,0
0.78,1e+21,40.2637,2495.54,0,100.47,3155.46,0
0.79,1e+21,41.281,2527.09,0,101.732,3155.32,0
0.8,1e+21,42.3109,2558.64,0,102.993,3155.19,0
0.81,1e+21,43.3535,2590.19,0,104.254,3155.05,0
0.82,1e+21,44.4086,2621.74,0,105.515,3154.91,0
0.83,1e+21,45.4764,2653.29,0,106.775,3154.77,0
0.84,1e+21,46.5567,2684.84,0,108.035,3154.63,0
0.85,1e+21,47.6497,2716.38,0,109.295,3154.49,0
0.86,1e+21,48.7552,2747.92,0,110.554,3154.35,0
0.87,1e+21,49.8733,2779.47,0,111.813,3154.2,0
0.88,1e+21,51.004,2811.01,0,113.071,3154.05,0
0.89,1e+21,52.1473,2842.55,0,114.329,3153.9,0
0.9,1e+21,53.3032,2874.08,0,115.586,3153.75,0
0.91,1e+21,54.4716,2905.62,0,116.844,3153.6,0
0.92,1e+21,55.6526,2937.15,0,118.1,3153.44,0
0.93,1e+21,56.8462,2968.69,0,119.356,3153.29,0
0.94,1e+21,58.0523,3000.22,0,120.612,3153.13,0
0.95,1e+21,59.271,3031.75,0,121.868,3152.97,0
0.96,1e+21,60.5022,3063.28,0,123.122,3152.81,0
0.97,1e+21,61.746,3094.8,0,124.377,3152.65,0
0.98,1e+21,63.0023,3126.33,0,125.631,3152.48,0
0.99,1e+21,64.2711,3157.85,0,126.884,3152.32,0
1,1e+21,65.5525,3189.37,0,128.138,3152.15,0
1.01,1e+21,66.8464,3220.89,0,129.39,3151.98,0
1.02,1e+21,68.1528,3252.41,0,130.642,3151.81,0
1.03,1e+21,69.4718,3283.93,0,131.894,3151.64,0
1.04,1e+21,70.8032,3315.44,0,133.145,3151.46,0
1.05,1e+21,72.1472,3346.95,0,134.396,3151.29,0
1.06,1e+21,73.5036,3378.47,0,135.646,3151.11,0
1.07,1e+21,74.8726,3409.97,0,136.896,3150.93,0
