-1,1e+21,32336.4,0,0,0,-1149.34,0
0,1e+21,32336.4,-11.4934,0,-1.27659,-1149.34,0
0.01,1e+21,32336.4,-22.9867,0,-2.55318,-1149.33,0
0.02,1e+21,32336.4,-34.48,0,-3.82977,-1149.33,0
0.03,1e+21,32336.3,-45.9733,0,-5.10636,-1149.33,0
0.04,1e+21,32336.2,-57.4665,0,-6.38294,-1149.32,0
0.05,1e+21,32336.2,-68.9597,0,-7.65952,-1149.32,0
0.06,1e+21,32336.1,-80.4528,0,-8.9361,-1149.31,0
0.07,1e+21,32336,-91.9459,0,-10.2127,-1149.3,0
0.08,1e+21,32335.9,-103.439,0,-11.4892,-1149.29,0
0.09,1e+21,32335.8,-114.932,0,-12.7658,-1149.28,0
0.1,1e+21,32335.6,-126.424,0,-14.0423,-1149.27,0
0.11,1e+21,32335.5,-137.917,0,-15.3189,-1149.26,0
0.12,1e+21,32335.3,-149.409,0,-16.5954,-1149.24,0
0.13,1e+21,32335.1,-160.902,0,-17.8719,-1149.23,0
0.14,1e+21,32334.9,-172.394,0,-19.1484,-1149.21,0
0.15,1e+21,32334.7,-183.886,0,-20.4249,-1149.19,0
0.16,1e+21,32334.5,-195.378,0,-21.7013,-1149.18,0
0.17,1e+21,32334.3,-206.869,0,-22.9778,-1149.16,0
0.18,1e+21,32334.1,-218.361,0,-24.2542,-1149.14,0
0.19,1e+21,32333.8,-229.852,0,-25.5306,-1149.11,0
0.2,1e+21,32333.5,-241.343,0,-26.807,-1149.09,0
0.21,1e+21,32333.3,-252.834,0,-28.0834,-1149.07,0
0.22,1e+21,32333,-264.324,0,-29.3597,-1149.04,0
0.23,1e+21,32332.7,-275.814,0,-30.6361,-1149.02,0
0.24,1e+21,32332.4,-287.304,0,-31.9124,-1148.99,0
0.25,1e+21,32332,-298.794,0,-33.1887,-1148.96,0
0.26,1e+21,32331.7,-310.283,0,-34.4649,-1148.93,0
0.27,1e+21,32331.3,-321.772,0,-35.7411,-1148.9,0
0.28,1e+21,32331,-333.261,0,-37.0174,-1148.87,0
0.29,1e+21,32330.6,-344.75,0,-38.2935,-1148.83,0
0.3,1e+21,32330.2,-356.238,0,-39.5697,-1148.8,0
0.31,1e+21,32329.8,-367.725,0,-40.8458,-1148.76,0
0.32,1e+21,32329.4,-379.213,0,-42.1219,-1148.73,0
0.33,1e+21,32328.9,-390.7,0,-43.3979,-1148.69,0
0.34,1e+21,32328.5,-402.186,0,-44.6739,-1148.65,0
0.35,1e+21,32328,-413.673,0,-45.9499,-1148.61,0
0.36,1e+21,32327.6,-425.158,0,-47.2259,-1148.57,0
0.37,1e+21,32327.1,-436.644,0,-48.5018,-1148.53,0
0.38,1e+21,32326.6,-448.129,0,-49.7776,-1148.48,0
0.39,1e+21,32326.1,-459.613,0,-51.0535,-1148.44,0
0.4,1e+21,32325.6,-471.097,0,-52.3293,-1148.39,0
0.41,1e+21,32325,-482.581,0,-53.605,-1148.35,0
0.42,1e+21,32324.5,-494.064,0,-54.8807,-1148.3,0
0.43,1e+21,32323.9,-505.547,0,-56.1564,-1148.25,0
0.44,1e+21,32323.4,-517.029,0,-57.432,-1148.2,0
0.45,1e+21,32322.8,-528.51,0,-58.7076,-1148.15,0
0.46,1e+21,32322.2,-539.991,0,-59.9832,-1148.1,0
0.47,1e+21,32321.6,-551.472,0,-61.2586,-1148.04,0
0.48,1e+21,32320.9,-562.952,0,-62.5341,-1147.99,0
0.49,1e+21,32320.3,-574.432,0,-63.8095,-1147.93,0
0.5,1e+21,32319.7,-585.91,0,-65.0848,-1147.88,0
0.51,1e+21,32319,-597.389,0,-66.3601,-1147.82,0
0.52,1e+21,32318.3,-608.866,0,-67.6354,-1147.76,0
0.53,1e+21,32317.6,-620.344,0,-68.9105,-1147.7,0
0.54,1e+21,32316.9,-631.82,0,-70.1857,-1147.64,0
0.55,1e+21,32316.2,-643.296,0,-71.4608,-1147.57,0
0.56,1e+21,32315.5,-654.771,0,-72.7358,-1147.51,0
0.57,1e+21,32314.8,-666.246,0,-74.0108,-1147.44,0
0.58,1e+21,32314,-677.72,0,-75.2857,-1147.38,0
0.59,1e+21,32313.3,-689.193,0,-76.5605,-1147.31,0
0.6,1e+21,32312.5,-700.666,0,-77.8353,-1147.24,0
0.61,1e+21,32311.7,-712.138,0,-79.11,-1147.17,0
0.62,1e+21,32310.9,-723.609,0,-80.3847,-1147.1,0
0.63,1e+21,32310.1,-735.079,0,-81.6593,-1147.03,0
0.64,1e+21,32309.3,-746.549,0,-82.9339,-1146.96,0
0.65,1e+21,32308.4,-758.018,0,-84.2083,-1146.88,0
0.66,1e+21,32307.6,-769.486,0,-85.4828,-1146.81,0
0.67,1e+21,32306.7,-780.954,0,-86.7571,-1146.73,0
0.68,1e+21,32305.8,-792.421,0,-88.0314,-1146.66,0
0.69,1e+21,32304.9,-803.887,0,-89.3056,-1146.58,0
0.7,1e+21,32304,-815.352,0,-90.5797,-1146.5,0
0.71,1e+21,32303.1,-826.816,0,-91.8538,-1146.42,0
0.72,1e+21,32302.2,-838.28,0,-93.1278,-1146.33,0
0.73,1e+21,32301.2,-849.742,0,-94.4017,-1146.25,0
0.74,1e+21,32300.3,-861.204,0,-95.6756,-1146.17,0
0.75,1e+21,32299.3,-872.665,0,-96.9493,-1146.08,0
0.76,1e+21,32298.3,-884.126,0,-98.223,-1146,0
0.77,1e+21,32297.4,-895.585,0,-99.4967,-1145.91,0
