-1,0,-1.28665,-0.394378
0,1.30936,0.000331794,0.000143855
1800,1.30972,0.000305201,0.000287709
3600,1.31008,0.000278604,0.000431561
5400,1.31044,0.000252003,0.000575411
7200,1.31081,0.000225398,0.00071926
9000,1.31117,0.00019879,0.000863106
10800,1.31153,0.000172178,0.00100695
12600,1.31189,0.000145562,0.00115079
14400,1.31225,0.000118942,0.00129464
16200,1.31261,9.23182e-05,0.00143848
18000,1.31297,6.56909e-05,0.00158231
19800,1.31334,3.906e-05,0.00172615
21600,1.3137,1.24253e-05,0.00186998
23400,1.31406,-1.4213e-05,0.00201382
25200,1.31442,-4.0855e-05,0.00215765
27000,1.31478,-6.75006e-05,0.00230147
28800,1.31514,-9.41499e-05,0.0024453
30600,1.31551,-0.000120803,0.00258913
32400,1.31587,-0.000147459,0.00273295
34200,1.31623,-0.000174119,0.00287677
36000,1.31659,-0.000200783,0.00302059
37800,1.31695,-0.00022745,0.0031644
39600,1.31731,-0.000254121,0.00330822
41400,1.31768,-0.000280796,0.00345203
43200,1.31804,-0.000307474,0.00359584
45000,1.3184,-0.000334155,0.00373965
46800,1.31876,-0.00036084,0.00388346
48600,1.31912,-0.000387528,0.00402726
50400,1.31948,-0.00041422,0.00417106
52200,1.31984,-0.000440916,0.00431486
54000,1.32021,-0.000467615,0.00445866
55800,1.32057,-0.000494317,0.00460246
57600,1.32093,-0.000521023,0.00474625
59400,1.32129,-0.000547732,0.00489004
61200,1.32165,-0.000574444,0.00503383
63000,1.32201,-0.00060116,0.00517762
64800,1.32237,-0.000627879,0.0053214
66600,1.32274,-0.000654602,0.00546518
68400,1.3231,-0.000681328,0.00560896
70200,1.32346,-0.000708057,0.00575274
72000,1.32382,-0.00073479,0.00589652
73800,1.32418,-0.000761526,0.00604029
75600,1.32454,-0.000788265,0.00618406
77400,1.32491,-0.000815007,0.00632783
79200,1.32527,-0.000841753,0.00647159
81000,1.32563,-0.000868502,0.00661536
82800,1.32599,-0.000895254,0.00675912
84600,1.32635,-0.00092201,0.00690288
86400,1.32671,-0.000948769,0.00704663
88200,1.32707,-0.00097553,0.00719039
90000,1.32744,-0.0010023,0.00733414
91800,1.3278,-0.00102906,0.00747789
93600,1.32816,-0.00105584,0.00762163
95400,1.32852,-0.00108261,0.00776538
97200,1.32888,-0.00110939,0.00790912
99000,1.32924,-0.00113617,0.00805286
100800,1.3296,-0.00116295,0.0081966
102600,1.32996,-0.00118974,0.00834033
104400,1.33033,-0.00121653,0.00848406
106200,1.33069,-0.00124332,0.00862779
108000,1.33105,-0.00127012,0.00877151
109800,1.33141,-0.00129692,0.00891524
111600,1.33177,-0.00132372,0.00905896
113400,1.33213,-0.00135052,0.00920268
115200,1.33249,-0.00137733,0.00934639
117000,1.33286,-0.00140414,0.0094901
118800,1.33322,-0.00143096,0.00963381
120600,1.33358,-0.00145778,0.00977752
122400,1.33394,-0.0014846,0.00992123
124200,1.3343,-0.00151142,0.0100649
126000,1.33466,-0.00153824,0.0102086
127800,1.33502,-0.00156507,0.0103523
129600,1.33539,-0.00159191,0.010496
131400,1.33575,-0.00161874,0.0106397
133200,1.33611,-0.00164558,0.0107834
135000,1.33647,-0.00167242,0.0109271
136800,1.33683,-0.00169926,0.0110708
138600,1.33719,-0.00172611,0.0112144
140400,1.33755,-0.00175296,0.0113581
142200,1.33791,-0.00177981,0.0115018
144000,1.33828,-0.00180666,0.0116455
145800,1.33864,-0.00183352,0.0117891
147600,1.339,-0.00186038,0.0119328
149400,1.33936,-0.00188724,0.0120764
151200,1.33972,-0.00191411,0.0122201
153000,1.34008,-0.00194097,0.0123638
154800,1.34044,-0.00196784,0.0125074
156600,1.3408,-0.00199472,0.0126511
158400,1.34117,-0.00202159,0.0127947
160200,1.34153,-0.00204847,0.0129384
162000,1.34189,-0.00207535,0.013082
163800,1.34225,-0.00210224,0.0132256
165600,1.34261,-0.00212913,0.0133693
167400,1.34297,-0.00215601,0.0135129
169200,1.34333,-0.00218291,0.0136565
171000,1.34369,-0.0022098,0.0138001
172800,1.34406,-0.0022367,0.0139438
174600,1.34442,-0.0022636,0.0140874
176400,1.34478,-0.0022905,0.014231
178200,1.34514,-0.0023174,0.0143746
180000,1.3455,-0.00234431,0.0145182
181800,1.34586,-0.00237122,0.0146618
183600,1.34622,-0.00239813,0.0148054
185400,1.34658,-0.00242505,0.014949
187200,1.34695,-0.00245197,0.0150926
189000,1.34731,-0.00247888,0.0152362
190800,1.34767,-0.00250581,0.0153798
192600,1.34803,-0.00253273,0.0155234
194400,1.34839,-0.00255966,0.015667
196200,1.34875,-0.00258659,0.0158105
198000,1.34911,-0.00261352,0.0159541
199800,1.34947,-0.00264045,0.0160977
201600,1.34984,-0.00266739,0.0162412
203400,1.3502,-0.00269433,0.0163848
205200,1.35056,-0.00272127,0.0165284
207000,1.35092,-0.00274821,0.0166719
208800,1.35128,-0.00277516,0.0168155
210600,1.35164,-0.00280211,0.016959
212400,1.352,-0.00282906,0.0171026
214200,1.35236,-0.00285601,0.0172461
216000,1.35272,-0.00288296,0.0173897
217800,1.35309,-0.00290992,0.0175332
219600,1.35345,-0.00293688,0.0176767
221400,1.35381,-0.00296384,0.0178203
223200,1.35417,-0.0029908,0.0179638
225000,1.35453,-0.00301777,0.0181073
226800,1.35489,-0.00304474,0.0182508
228600,1.35525,-0.00307171,0.0183943
230400,1.35561,-0.00309868,0.0185378
232200,1.35597,-0.00312565,0.0186814
234000,1.35634,-0.00315263,0.0188249
235800,1.3567,-0.00317961,0.0189684
237600,1.35706,-0.00320659,0.0191118
239400,1.35742,-0.00323357,0.0192553
241200,1.35778,-0.00326056,0.0193988
243000,1.35814,-0.00328754,0.0195423
244800,1.3585,-0.00331453,0.0196858
246600,1.35886,-0.00334152,0.0198293
248400,1.35922,-0.00336852,0.0199727
250200,1.35959,-0.00339551,0.0201162
