-1,0,0,0,0,0,0,0
0,1e+21,32336.1,-14.3665,0,-1.27658,-1149.32,0
0.01,1e+21,32336,-25.8598,0,-2.55315,-1149.32,0
0.02,1e+21,32336,-37.353,0,-3.82973,-1149.32,0
0.03,1e+21,32335.9,-48.8461,0,-5.10631,-1149.32,0
0.04,1e+21,32335.9,-60.3392,0,-6.38288,-1149.31,0
0.05,1e+21,32335.8,-71.8323,0,-7.65945,-1149.31,0
0.06,1e+21,32335.7,-83.3253,0,-8.93601,-1149.3,0
0.07,1e+21,32335.6,-94.8182,0,-10.2126,-1149.29,0
0.08,1e+21,32335.5,-106.311,0,-11.4891,-1149.28,0
0.09,1e+21,32335.4,-117.804,0,-12.7657,-1149.27,0
0.1,1e+21,32335.2,-129.296,0,-14.0422,-1149.26,0
0.11,1e+21,32335.1,-140.789,0,-15.3187,-1149.25,0
0.12,1e+21,32334.9,-152.281,0,-16.5952,-1149.23,0
0.13,1e+21,32334.7,-163.773,0,-17.8718,-1149.22,0
0.14,1e+21,32334.5,-175.265,0,-19.1482,-1149.2,0
0.15,1e+21,32334.3,-186.757,0,-20.4247,-1149.19,0
0.16,1e+21,32334.1,-198.249,0,-21.7012,-1149.17,0
0.17,1e+21,32333.9,-209.74,0,-22.9776,-1149.15,0
0.18,1e+21,32333.6,-221.232,0,-24.2541,-1149.13,0
0.19,1e+21,32333.4,-232.723,0,-25.5305,-1149.11,0
0.2,1e+21,32333.1,-244.214,0,-26.8069,-1149.08,0
0.21,1e+21,32332.8,-255.704,0,-28.0833,-1149.06,0
0.22,1e+21,32332.5,-267.195,0,-29.3596,-1149.04,0
0.23,1e+21,32332.2,-278.685,0,-30.6359,-1149.01,0
0.24,1e+21,32331.9,-290.175,0,-31.9123,-1148.98,0
0.25,1e+21,32331.6,-301.664,0,-33.1885,-1148.95,0
0.26,1e+21,32331.2,-313.153,0,-34.4648,-1148.92,0
0.27,1e+21,32330.9,-324.642,0,-35.741,-1148.89,0
0.28,1e+21,32330.5,-336.131,0,-37.0172,-1148.86,0
0.29,1e+21,32330.1,-347.619,0,-38.2934,-1148.83,0
0.3,1e+21,32329.7,-359.107,0,-39.5696,-1148.8,0
0.31,1e+21,32329.3,-370.595,0,-40.8457,-1148.76,0
0.32,1e+21,32328.9,-382.082,0,-42.1218,-1148.72,0
0.33,1e+21,32328.5,-393.569,0,-43.3979,-1148.69,0
0.34,1e+21,32328,-405.055,0,-44.6739,-1148.65,0
0.35,1e+21,32327.6,-416.541,0,-45.9499,-1148.61,0
0.36,1e+21,32327.1,-428.027,0,-47.2258,-1148.57,0
0.37,1e+21,32326.6,-439.512,0,-48.5018,-1148.53,0
0.38,1e+21,32326.1,-450.997,0,-49.7777,-1148.48,0
0.39,1e+21,32325.6,-462.482,0,-51.0535,-1148.44,0
0.4,1e+21,32325.1,-473.966,0,-52.3293,-1148.39,0
0.41,1e+21,32324.5,-485.449,0,-53.6051,-1148.35,0
0.42,1e+21,32324,-496.932,0,-54.8808,-1148.3,0
0.43,1e+21,32323.4,-508.414,0,-56.1565,-1148.25,0
0.44,1e+21,32322.9,-519.896,0,-57.4322,-1148.2,0
0.45,1e+21,32322.3,-531.378,0,-58.7078,-1148.15,0
0.46,1e+21,32321.7,-542.859,0,-59.9833,-1148.1,0
0.47,1e+21,32321.1,-554.339,0,-61.2588,-1148.04,0
0.48,1e+21,32320.4,-565.819,0,-62.5343,-1147.99,0
0.49,1e+21,32319.8,-577.299,0,-63.8097,-1147.93,0
0.5,1e+21,32319.1,-588.777,0,-65.0851,-1147.88,0
0.51,1e+21,32318.5,-600.256,0,-66.3604,-1147.82,0
