-1,1e+21,0,0,0,0,1005.67,0
0,1e+21,0.0127659,10.0567,0,1.27659,1005.67,0
0.01,1e+21,0.0382977,20.1134,0,2.55318,1005.67,0
0.02,1e+21,0.0765955,30.17,0,3.82978,1005.67,0
0.03,1e+21,0.127659,40.2267,0,5.10637,1005.66,0
0.04,1e+21,0.191489,50.2833,0,6.38297,1005.66,0
0.05,1e+21,0.268085,60.3398,0,7.65957,1005.66,0
0.06,1e+21,0.357446,70.3963,0,8.93617,1005.65,0
0.07,1e+21,0.459574,80.4528,0,10.2128,1005.64,0
0.08,1e+21,0.574468,90.5092,0,11.4894,1005.64,0
0.09,1e+21,0.702128,100.565,0,12.766,1005.63,0
0.1,1e+21,0.842554,110.622,0,14.0426,1005.62,0
0.11,1e+21,0.995746,120.678,0,15.3192,1005.61,0
0.12,1e+21,1.16171,130.734,0,16.5959,1005.6,0
0.13,1e+21,1.34043,140.79,0,17.8725,1005.59,0
0.14,1e+21,1.53192,150.846,0,19.1491,1005.58,0
0.15,1e+21,1.73618,160.901,0,20.4258,1005.57,0
0.16,1e+21,1.9532,170.957,0,21.7024,1005.55,0
0.17,1e+21,2.18299,181.012,0,22.9791,1005.54,0
0.18,1e+21,2.42555,191.067,0,24.2557,1005.52,0
0.19,1e+21,2.68088,201.122,0,25.5324,1005.51,0
0.2,1e+21,2.94897,211.177,0,26.8091,1005.49,0
0.21,1e+21,3.22982,221.232,0,28.0858,1005.47,0
0.22,1e+21,3.52345,231.287,0,29.3624,1005.45,0
0.23,1e+21,3.82984,241.341,0,30.6391,1005.43,0
0.24,1e+21,4.149,251.395,0,31.9158,1005.41,0
0.25,1e+21,4.48092,261.449,0,33.1926,1005.39,0
0.26,1e+21,4.82562,271.503,0,34.4693,1005.37,0
0.27,1e+21,5.18308,281.556,0,35.746,1005.35,0
0.28,1e+21,5.5533,291.609,0,37.0228,1005.32,0
0.29,1e+21,5.9363,301.662,0,38.2995,1005.3,0
0.3,1e+21,6.33206,311.715,0,39.5763,1005.27,0
0.31,1e+21,6.74059,321.768,0,40.853,1005.25,0
0.32,1e+21,7.16189,331.82,0,42.1298,1005.22,0
0.33,1e+21,7.59596,341.872,0,43.4066,1005.19,0
0.34,1e+21,8.04279,351.923,0,44.6834,1005.16,0
0.35,1e+21,8.50239,361.975,0,45.9603,1005.13,0
0.36,1e+21,8.97476,372.026,0,47.2371,1005.1,0
0.37,1e+21,9.4599,382.076,0,48.5139,1005.07,0
0.38,1e+21,9.95781,392.127,0,49.7908,1005.04,0
0.39,1e+21,10.4685,402.177,0,51.0677,1005,0
0.4,1e+21,10.9919,412.226,0,52.3445,1004.97,0
